ano,mes,data,plataforma,categoria,genero,titulo,reproducoes,tempo_medio_consumo,usuarios_ativos,assinaturas,avaliacao_media,receita_plataforma,horario_pico
2015,7,2015-07-01,Netflix,Podcast,Pop,Série Mistério,1453273,25.4,261431,160055,1.82,1059188.66,21:00
2015,7,2015-07-01,Prime Video,Série,Ação,Série Mistério,424868,15.9,299414,112002,4.07,4387345.97,21:00
2015,7,2015-07-01,Spotify,Filme,Pop,Top Hits,985637,10.3,489741,70227,2.5,1185383.74,12:00
2015,7,2015-07-01,Prime Video,Série,Ação,Top Hits,549224,81.3,27912,172032,1.5,3389548.83,08:00
2015,7,2015-07-01,Disney+,Música,Tecnologia,Top Hits,1431166,64.9,405613,62747,4.13,4622143.05,21:00
2015,7,2015-07-01,Netflix,Podcast,Pop,Top Hits,575890,40.6,448525,3691,3.19,3623652.87,18:00
2015,7,2015-07-01,Disney+,Série,Pop,Filme Solar,714068,64.3,100312,186919,4.43,807928.93,18:00
2015,7,2015-07-01,Prime Video,Filme,Tecnologia,Série Mistério,1799093,38.3,98393,76172,1.02,1478301.22,18:00
2015,7,2015-07-01,Netflix,Podcast,Comédia,Filme Solar,1390083,44.5,213094,46827,4.41,3326764.41,12:00
2015,7,2015-07-01,Spotify,Música,Pop,Podcast Tech,1110093,75.9,335937,13031,4.54,1624466.31,18:00
2015,7,2015-07-01,YouTube Music,Série,Drama,Série Mistério,1674635,72.4,250808,35819,1.76,385839.81,21:00
2015,7,2015-07-01,Spotify,Série,Pop,Top Hits,840439,11.6,319687,160868,1.15,1037346.98,18:00
2015,7,2015-07-01,YouTube Music,Podcast,Ação,Top Hits,104036,54.2,51550,113785,3.43,1627071.32,18:00
2015,7,2015-07-01,YouTube Music,Filme,Tecnologia,Série Mistério,124475,57.0,118978,10285,1.95,3436389.92,12:00
2015,7,2015-07-01,Spotify,Música,Comédia,Top Hits,766073,65.7,144223,125561,4.58,1954504.72,12:00
2015,7,2015-07-01,YouTube Music,Série,Drama,Top Hits,975471,81.9,365427,64392,2.3,4021418.3,21:00
2015,7,2015-07-01,Prime Video,Música,Pop,Série Mistério,1593687,9.2,25866,90324,3.0,912713.49,08:00
2015,7,2015-07-01,YouTube Music,Música,Pop,Top Hits,115583,15.2,384647,80607,3.14,1983530.99,08:00
2015,7,2015-07-01,YouTube Music,Podcast,Tecnologia,Top Hits,166459,35.5,435082,94162,4.91,3985548.65,18:00
2015,7,2015-07-01,Prime Video,Música,Pop,Top Hits,363074,11.4,270184,126455,4.39,4759815.48,12:00
2015,7,2015-07-01,YouTube Music,Série,Pop,Filme Solar,32349,73.2,332080,48218,3.25,4263683.91,21:00
2015,7,2015-07-01,Disney+,Podcast,Comédia,Filme Solar,716320,22.0,359529,111047,1.68,4150780.16,21:00
2015,7,2015-07-01,Disney+,Música,Comédia,Top Hits,573103,44.9,489067,171057,4.97,2240926.7,08:00
2015,7,2015-07-01,Netflix,Filme,Comédia,Podcast Tech,1494352,68.5,42239,95514,2.48,4905179.7,12:00
2015,7,2015-07-01,Disney+,Podcast,Comédia,Filme Solar,57374,31.2,221452,159824,1.62,2754695.44,08:00
2015,7,2015-07-01,YouTube Music,Filme,Ação,Série Mistério,806082,45.8,96203,99993,3.94,384140.97,21:00
2015,7,2015-07-01,Disney+,Música,Comédia,Top Hits,1991375,32.9,328810,176763,1.49,431622.09,18:00
2015,7,2015-07-01,Prime Video,Música,Comédia,Top Hits,1299685,7.5,159382,84893,4.87,55747.48,18:00
2015,7,2015-07-01,Netflix,Série,Pop,Top Hits,1709570,62.1,436926,155036,1.11,101023.97,21:00
2015,7,2015-07-01,YouTube Music,Música,Drama,Top Hits,583772,57.2,469301,119771,4.26,249189.99,12:00
2015,7,2015-07-01,YouTube Music,Filme,Pop,Série Mistério,1313026,71.3,321113,38175,4.87,2114252.76,18:00
2015,8,2015-08-01,Disney+,Podcast,Drama,Top Hits,607799,34.0,194291,179065,2.12,2573768.02,12:00
2015,8,2015-08-01,Prime Video,Filme,Tecnologia,Filme Solar,1539788,43.2,32318,34609,1.7,4622898.66,08:00
2015,8,2015-08-01,Spotify,Podcast,Drama,Top Hits,1503193,40.3,8599,50595,3.55,4832414.6,08:00
2015,8,2015-08-01,Spotify,Série,Ação,Série Mistério,340119,80.2,491492,22106,4.82,3958895.18,21:00
2015,8,2015-08-01,Netflix,Filme,Comédia,Série Mistério,1346173,81.3,187627,45589,2.33,557419.18,18:00
2015,8,2015-08-01,Prime Video,Série,Pop,Filme Solar,1974342,41.5,15151,172702,3.47,1285392.4,08:00
2015,8,2015-08-01,Spotify,Filme,Pop,Top Hits,675519,47.7,162762,23029,3.55,2632754.22,12:00
2015,8,2015-08-01,Spotify,Série,Ação,Série Mistério,1570916,77.4,28082,43313,1.26,4080502.51,18:00
2015,8,2015-08-01,YouTube Music,Podcast,Pop,Série Mistério,869666,85.3,29969,11743,3.45,1455079.46,21:00
2015,8,2015-08-01,YouTube Music,Filme,Ação,Filme Solar,341729,22.7,492811,87736,1.44,1830170.77,12:00
2015,8,2015-08-01,Disney+,Filme,Comédia,Podcast Tech,1014513,30.1,371653,59538,3.53,424255.7,08:00
2015,8,2015-08-01,Netflix,Filme,Comédia,Top Hits,1390223,43.3,425895,193170,4.04,4964416.02,18:00
2015,8,2015-08-01,Spotify,Música,Comédia,Top Hits,1159328,11.7,467759,148966,3.41,3408525.41,21:00
2015,8,2015-08-01,Prime Video,Podcast,Comédia,Filme Solar,1460364,69.4,243455,165842,1.23,4738999.61,08:00
2015,8,2015-08-01,Netflix,Filme,Drama,Top Hits,248111,24.7,98886,153316,3.35,1889923.47,12:00
2015,8,2015-08-01,YouTube Music,Filme,Tecnologia,Top Hits,1793643,85.5,79016,14482,5.0,2021501.92,08:00
2015,8,2015-08-01,Prime Video,Podcast,Pop,Série Mistério,1240940,5.8,434865,66879,2.52,2880792.45,08:00
2015,8,2015-08-01,Prime Video,Filme,Comédia,Filme Solar,1680947,15.3,183000,186020,1.39,2493930.59,18:00
2015,8,2015-08-01,Netflix,Podcast,Tecnologia,Série Mistério,1111590,56.0,464762,40838,1.34,4891168.62,21:00
2015,8,2015-08-01,YouTube Music,Música,Drama,Top Hits,1431557,27.3,398386,53841,3.41,1155371.84,08:00
2015,8,2015-08-01,Prime Video,Música,Ação,Série Mistério,1958954,80.5,62872,191737,1.57,2163127.5,21:00
2015,8,2015-08-01,Disney+,Filme,Ação,Top Hits,629857,18.6,69052,162911,4.84,3173817.2,21:00
2015,8,2015-08-01,Disney+,Música,Ação,Podcast Tech,1616358,18.6,158116,61671,4.34,4469573.87,08:00
2015,8,2015-08-01,YouTube Music,Filme,Drama,Top Hits,1447346,62.3,267331,110708,4.9,1554574.44,18:00
2015,8,2015-08-01,Spotify,Podcast,Comédia,Top Hits,959481,57.2,32764,112721,2.81,929739.77,18:00
2015,8,2015-08-01,Prime Video,Filme,Ação,Filme Solar,1154466,29.4,320898,196256,4.82,515709.97,12:00
2015,8,2015-08-01,YouTube Music,Música,Drama,Série Mistério,1325358,12.5,117155,140290,3.07,2350606.84,18:00
2015,8,2015-08-01,Netflix,Filme,Pop,Podcast Tech,1411270,39.9,382578,122127,4.91,199495.35,12:00
2015,8,2015-08-01,Spotify,Música,Tecnologia,Podcast Tech,45792,44.2,273513,8031,4.14,2762555.05,08:00
2015,8,2015-08-01,Disney+,Série,Drama,Podcast Tech,188110,43.4,7634,24763,2.77,170747.81,21:00
2015,8,2015-08-01,YouTube Music,Música,Drama,Série Mistério,67754,51.9,354699,196418,1.01,1449383.87,08:00
2015,8,2015-08-01,Disney+,Série,Comédia,Filme Solar,1414659,72.1,74482,46569,3.43,719468.86,08:00
2015,8,2015-08-01,YouTube Music,Podcast,Ação,Filme Solar,1587343,35.7,65822,101917,2.29,2447441.7,12:00
2015,8,2015-08-01,Spotify,Série,Drama,Filme Solar,164170,56.7,406654,118762,1.28,3530240.23,21:00
2015,8,2015-08-01,Netflix,Filme,Pop,Top Hits,1320102,18.1,291615,21272,2.79,3782101.26,18:00
2015,8,2015-08-01,Prime Video,Filme,Pop,Série Mistério,870841,69.7,130023,175266,2.87,438597.94,12:00
2015,8,2015-08-01,Netflix,Música,Pop,Podcast Tech,587731,88.4,334983,150979,1.91,146503.0,21:00
2015,9,2015-09-01,Disney+,Música,Tecnologia,Top Hits,1253931,68.4,449216,34846,3.57,324321.95,18:00
2015,9,2015-09-01,Prime Video,Série,Tecnologia,Podcast Tech,369485,87.6,16369,151292,2.61,4244968.31,21:00
2015,9,2015-09-01,Disney+,Série,Ação,Filme Solar,573551,78.6,40423,55960,4.32,4870221.34,18:00
2015,9,2015-09-01,Spotify,Podcast,Pop,Filme Solar,356605,89.5,60369,193476,3.82,3748027.42,08:00
2015,9,2015-09-01,Disney+,Música,Pop,Podcast Tech,595255,71.1,9067,192674,1.44,3230875.08,21:00
2015,9,2015-09-01,YouTube Music,Filme,Pop,Podcast Tech,55707,31.0,247362,113274,1.08,2901884.57,21:00
2015,9,2015-09-01,Netflix,Série,Pop,Podcast Tech,911925,40.8,377029,129743,3.5,1676624.36,08:00
2015,9,2015-09-01,Netflix,Podcast,Tecnologia,Série Mistério,663590,33.7,37378,172835,1.38,2731864.94,21:00
2015,9,2015-09-01,YouTube Music,Música,Ação,Podcast Tech,1415949,70.8,5417,155128,4.38,2564547.18,18:00
2015,9,2015-09-01,Disney+,Filme,Comédia,Podcast Tech,548126,43.8,173986,121335,4.85,2211651.03,21:00
2015,9,2015-09-01,Netflix,Podcast,Pop,Filme Solar,993393,63.8,82777,94175,1.75,1158814.53,08:00
2015,9,2015-09-01,Netflix,Música,Comédia,Podcast Tech,1505849,56.9,466810,3431,1.61,4900677.72,12:00
2015,9,2015-09-01,Disney+,Podcast,Tecnologia,Podcast Tech,1281067,65.9,41936,119719,4.2,3702204.19,12:00
2015,9,2015-09-01,Disney+,Série,Pop,Podcast Tech,1719655,69.8,359577,88050,4.58,4984949.02,18:00
2015,9,2015-09-01,Prime Video,Filme,Drama,Top Hits,956186,83.6,382395,39514,3.26,1621249.42,21:00
2015,9,2015-09-01,Disney+,Podcast,Drama,Top Hits,1295380,84.3,339437,69320,4.56,1712590.14,12:00
2015,9,2015-09-01,Prime Video,Música,Comédia,Série Mistério,1085078,35.7,364365,128413,1.68,3405233.95,12:00
2015,9,2015-09-01,Netflix,Filme,Comédia,Filme Solar,35916,9.8,305656,194768,3.47,680766.07,12:00
2015,9,2015-09-01,Spotify,Podcast,Ação,Filme Solar,1054297,8.2,171832,4530,3.34,4688457.84,21:00
2015,9,2015-09-01,YouTube Music,Música,Comédia,Top Hits,1946550,58.7,299908,198249,4.77,3272558.38,08:00
2015,9,2015-09-01,Spotify,Podcast,Tecnologia,Série Mistério,1133171,44.5,329226,190285,4.09,2376238.67,21:00
2015,9,2015-09-01,Spotify,Filme,Pop,Podcast Tech,1189764,8.3,359180,29476,4.93,678314.09,12:00
2015,9,2015-09-01,Spotify,Filme,Ação,Série Mistério,897271,28.1,499999,105664,2.61,3035471.33,18:00
2015,9,2015-09-01,Disney+,Podcast,Comédia,Série Mistério,1253328,82.8,428173,21868,1.44,4921213.62,12:00
2015,9,2015-09-01,Prime Video,Música,Pop,Top Hits,663130,81.3,493600,107233,2.75,759441.76,21:00
2015,9,2015-09-01,Spotify,Podcast,Tecnologia,Filme Solar,1162727,31.5,478992,74600,2.17,3898210.23,18:00
2015,9,2015-09-01,Prime Video,Música,Ação,Série Mistério,1292852,53.8,179200,5248,4.28,939984.87,21:00
2015,9,2015-09-01,Prime Video,Série,Pop,Podcast Tech,1221103,59.1,128889,42257,3.46,1269589.5,21:00
2015,9,2015-09-01,YouTube Music,Podcast,Comédia,Top Hits,1605827,69.6,420957,55173,1.91,2836840.79,08:00
2015,9,2015-09-01,Netflix,Música,Pop,Filme Solar,1870360,69.1,283429,25123,1.03,2889695.51,21:00
2015,9,2015-09-01,Netflix,Música,Pop,Série Mistério,1003918,8.5,460322,193685,3.03,1281969.41,12:00
2015,9,2015-09-01,Netflix,Música,Pop,Top Hits,821279,42.1,405782,71936,2.61,4616053.01,08:00
2015,9,2015-09-01,Prime Video,Filme,Ação,Top Hits,1174067,38.0,391215,160148,2.38,4680114.55,21:00
2015,9,2015-09-01,Disney+,Podcast,Tecnologia,Podcast Tech,461121,50.6,108032,41366,1.35,1014685.25,12:00
2015,9,2015-09-01,Disney+,Filme,Pop,Filme Solar,961931,69.9,378877,197701,3.16,3628148.92,08:00
2015,9,2015-09-01,YouTube Music,Música,Tecnologia,Podcast Tech,488483,37.1,311930,25961,4.63,2655899.28,21:00
2015,9,2015-09-01,Disney+,Podcast,Tecnologia,Podcast Tech,57505,52.4,212057,104439,1.35,4397509.3,21:00
2015,10,2015-10-01,Netflix,Podcast,Comédia,Podcast Tech,1372686,35.1,163943,16947,2.95,2932640.09,12:00
2015,10,2015-10-01,Netflix,Filme,Drama,Top Hits,714957,55.1,284154,109297,4.38,2825549.1,21:00
2015,10,2015-10-01,YouTube Music,Música,Drama,Filme Solar,208390,86.4,231395,64211,2.11,3340400.11,08:00
2015,10,2015-10-01,Prime Video,Série,Pop,Série Mistério,60156,41.7,50671,83970,1.77,3276270.25,21:00
2015,10,2015-10-01,Netflix,Série,Pop,Filme Solar,1416485,76.4,225537,180147,2.67,2112715.23,12:00
2015,10,2015-10-01,YouTube Music,Podcast,Comédia,Filme Solar,877283,66.7,340769,36703,3.66,1845907.83,12:00
2015,10,2015-10-01,Prime Video,Música,Pop,Série Mistério,392911,63.3,473127,63901,3.15,4548458.83,18:00
2015,10,2015-10-01,Spotify,Filme,Tecnologia,Série Mistério,988782,16.6,228877,15074,3.42,908342.02,21:00
2015,10,2015-10-01,YouTube Music,Série,Tecnologia,Série Mistério,345998,33.8,31101,77163,1.53,1620248.25,18:00
2015,10,2015-10-01,Prime Video,Série,Ação,Série Mistério,1828843,88.0,38310,190517,2.14,1155752.72,18:00
2015,10,2015-10-01,Disney+,Filme,Tecnologia,Série Mistério,688980,30.9,107873,196692,4.03,3429626.28,08:00
2015,10,2015-10-01,Disney+,Podcast,Ação,Série Mistério,760907,45.5,175923,54977,4.36,1392540.32,08:00
2015,10,2015-10-01,Spotify,Podcast,Tecnologia,Filme Solar,428110,62.4,37278,30225,3.6,4723173.12,18:00
2015,10,2015-10-01,Spotify,Música,Tecnologia,Série Mistério,1580423,68.5,339535,51561,1.18,4253073.32,08:00
2015,10,2015-10-01,YouTube Music,Filme,Drama,Podcast Tech,11172,28.1,343128,116195,2.78,2757040.35,21:00
2015,10,2015-10-01,Netflix,Filme,Pop,Filme Solar,635984,40.9,185251,182461,2.81,3284054.56,08:00
2015,10,2015-10-01,Netflix,Série,Comédia,Filme Solar,1291824,66.7,42430,79607,2.47,4306973.48,18:00
2015,10,2015-10-01,YouTube Music,Música,Comédia,Top Hits,552811,41.5,212804,98590,4.59,3698891.88,08:00
2015,10,2015-10-01,YouTube Music,Podcast,Drama,Série Mistério,758511,76.0,268164,191314,3.75,4654311.52,21:00
2015,10,2015-10-01,Prime Video,Música,Comédia,Podcast Tech,67208,83.5,402698,447,1.55,4512753.74,12:00
2015,10,2015-10-01,Netflix,Série,Ação,Série Mistério,1723273,27.8,144530,70324,1.95,2169876.35,18:00
2015,10,2015-10-01,Disney+,Música,Tecnologia,Podcast Tech,514535,18.9,26073,175591,1.21,1266387.71,21:00
2015,10,2015-10-01,Netflix,Filme,Ação,Top Hits,1102447,65.7,454937,12302,1.21,4309315.49,12:00
2015,10,2015-10-01,Disney+,Filme,Pop,Filme Solar,575594,89.7,426538,78751,3.46,3990588.77,08:00
2015,10,2015-10-01,Spotify,Filme,Ação,Série Mistério,806643,56.2,265008,191703,3.62,916430.93,08:00
2015,10,2015-10-01,Disney+,Podcast,Drama,Filme Solar,360497,54.6,49016,167551,4.5,4224657.28,08:00
2015,10,2015-10-01,Spotify,Podcast,Ação,Filme Solar,1652440,22.4,220992,53442,3.22,4753213.68,12:00
2015,10,2015-10-01,Netflix,Música,Pop,Top Hits,1306103,34.8,419392,72898,2.08,3539377.45,21:00
2015,10,2015-10-01,Prime Video,Série,Drama,Podcast Tech,594432,40.4,263760,139458,4.27,3951674.33,21:00
2015,10,2015-10-01,Netflix,Série,Pop,Podcast Tech,1221859,63.2,312870,138911,3.93,2823633.89,08:00
2015,10,2015-10-01,Spotify,Podcast,Pop,Série Mistério,205133,42.8,169136,66372,2.32,3619334.93,21:00
2015,10,2015-10-01,Prime Video,Música,Drama,Top Hits,745061,72.1,167174,48365,3.12,1650281.87,12:00
2015,10,2015-10-01,Prime Video,Podcast,Comédia,Filme Solar,1769844,25.2,423836,38227,1.7,1489259.3,12:00
2015,10,2015-10-01,Disney+,Podcast,Drama,Série Mistério,1929540,54.7,23114,64496,1.62,307655.74,08:00
2015,10,2015-10-01,Netflix,Filme,Tecnologia,Série Mistério,1532922,87.3,75103,92296,4.96,4383264.54,18:00
2015,10,2015-10-01,Disney+,Filme,Comédia,Série Mistério,180330,73.9,16425,51052,3.25,4220441.26,21:00
2015,10,2015-10-01,YouTube Music,Filme,Ação,Podcast Tech,1660779,78.6,239924,194830,3.99,274694.97,08:00
2015,11,2015-11-01,Prime Video,Podcast,Pop,Top Hits,1044772,60.5,278425,84566,2.36,388774.23,08:00
2015,11,2015-11-01,YouTube Music,Podcast,Comédia,Podcast Tech,286576,51.6,266904,20743,2.32,2564810.24,21:00
2015,11,2015-11-01,Spotify,Filme,Drama,Filme Solar,66553,22.8,120160,38638,2.89,1309694.68,18:00
2015,11,2015-11-01,Prime Video,Filme,Comédia,Filme Solar,268381,39.4,472003,22687,3.77,4043531.38,18:00
2015,11,2015-11-01,Spotify,Música,Comédia,Filme Solar,93997,30.0,457875,2089,3.6,1539993.25,18:00
2015,11,2015-11-01,YouTube Music,Podcast,Pop,Podcast Tech,514751,77.3,250927,173080,3.84,4600285.25,21:00
2015,11,2015-11-01,Netflix,Filme,Pop,Podcast Tech,645253,29.7,354960,139840,1.92,1749425.75,08:00
2015,11,2015-11-01,Disney+,Música,Pop,Filme Solar,407065,16.4,265166,151518,1.37,2571004.87,21:00
2015,11,2015-11-01,Prime Video,Música,Tecnologia,Série Mistério,738456,5.6,46895,127627,4.5,1178770.1,18:00
2015,11,2015-11-01,Netflix,Filme,Pop,Filme Solar,955351,89.9,99990,109562,3.86,4957487.27,18:00
2015,11,2015-11-01,Netflix,Série,Drama,Filme Solar,1854920,61.0,8006,63814,3.09,3315653.13,18:00
2015,11,2015-11-01,YouTube Music,Música,Pop,Podcast Tech,1710050,51.0,370071,98542,3.08,4210688.16,21:00
2015,11,2015-11-01,YouTube Music,Filme,Drama,Série Mistério,266822,22.7,181885,191591,1.75,4450500.24,12:00
2015,11,2015-11-01,Disney+,Música,Tecnologia,Série Mistério,1186679,55.6,264968,189813,3.04,4580404.12,12:00
2015,11,2015-11-01,Prime Video,Música,Tecnologia,Série Mistério,811591,36.8,312467,63100,1.33,4192564.48,08:00
2015,11,2015-11-01,YouTube Music,Série,Ação,Top Hits,802511,29.2,247314,76259,1.21,2428809.72,21:00
2015,11,2015-11-01,Prime Video,Podcast,Ação,Filme Solar,1799116,8.0,123241,9635,2.7,4065932.94,12:00
2015,11,2015-11-01,YouTube Music,Podcast,Tecnologia,Podcast Tech,1402233,7.0,3566,70110,2.87,3221642.79,12:00
2015,11,2015-11-01,Prime Video,Podcast,Ação,Série Mistério,1695804,6.8,406517,69919,2.83,4032428.15,12:00
2015,11,2015-11-01,Disney+,Música,Tecnologia,Podcast Tech,1346433,86.1,261850,78825,1.65,1219560.78,08:00
2015,11,2015-11-01,Spotify,Podcast,Tecnologia,Série Mistério,105286,81.1,21489,77457,4.29,577883.46,21:00
2015,11,2015-11-01,Spotify,Filme,Comédia,Filme Solar,211051,83.2,29703,31076,1.29,2310324.55,18:00
2015,11,2015-11-01,Disney+,Filme,Tecnologia,Filme Solar,373814,9.0,247429,6468,2.99,3700926.19,08:00
2015,11,2015-11-01,Disney+,Filme,Tecnologia,Filme Solar,1831465,21.5,326151,121901,1.7,3064456.51,21:00
2015,11,2015-11-01,Netflix,Podcast,Drama,Top Hits,1986754,84.6,367605,32489,2.57,2200407.06,21:00
2015,11,2015-11-01,Spotify,Música,Pop,Top Hits,81111,71.8,87561,96531,3.31,2834298.63,08:00
2015,11,2015-11-01,Netflix,Podcast,Pop,Podcast Tech,1857858,27.4,153189,115216,3.22,240749.8,21:00
2015,11,2015-11-01,Prime Video,Música,Tecnologia,Filme Solar,72546,9.8,312007,56681,2.84,2539650.39,08:00
2015,11,2015-11-01,Netflix,Podcast,Drama,Série Mistério,521238,7.1,387139,38235,4.37,4225103.14,08:00
2015,11,2015-11-01,Spotify,Filme,Tecnologia,Série Mistério,1791432,10.5,38364,23407,2.09,3426497.19,21:00
2015,11,2015-11-01,Netflix,Podcast,Ação,Top Hits,904564,23.5,383587,134668,1.9,3277616.75,12:00
2015,11,2015-11-01,YouTube Music,Série,Ação,Filme Solar,1605952,57.7,106017,67109,2.6,4009807.02,12:00
2015,11,2015-11-01,Netflix,Série,Ação,Série Mistério,49464,80.7,479726,67445,3.89,1756608.29,12:00
2015,11,2015-11-01,Spotify,Série,Ação,Série Mistério,999768,73.0,260519,127281,2.28,1896707.97,18:00
2015,11,2015-11-01,YouTube Music,Série,Ação,Podcast Tech,1783143,46.3,345564,22420,2.36,1491406.62,18:00
2015,11,2015-11-01,Disney+,Podcast,Ação,Série Mistério,1899491,42.2,198476,133035,1.6,764445.01,21:00
2015,11,2015-11-01,Disney+,Série,Ação,Filme Solar,1719960,61.5,80914,184374,2.92,2367402.18,21:00
2015,12,2015-12-01,Netflix,Filme,Comédia,Filme Solar,892288,55.6,190419,161140,3.96,2946452.12,21:00
2015,12,2015-12-01,Prime Video,Podcast,Ação,Podcast Tech,1588243,9.9,203166,53575,1.64,3075905.61,08:00
2015,12,2015-12-01,YouTube Music,Podcast,Pop,Top Hits,1968007,84.8,120159,102999,4.9,1513009.01,21:00
2015,12,2015-12-01,YouTube Music,Música,Tecnologia,Filme Solar,272707,75.3,496028,11616,4.76,3297294.15,21:00
2015,12,2015-12-01,Disney+,Série,Ação,Filme Solar,1539742,30.5,94927,74304,3.68,1481366.06,21:00
2015,12,2015-12-01,Netflix,Podcast,Ação,Filme Solar,41766,63.7,252481,192563,1.81,2716244.75,12:00
2015,12,2015-12-01,Netflix,Música,Tecnologia,Podcast Tech,461901,41.9,238222,27752,3.67,2943186.81,08:00
2015,12,2015-12-01,Netflix,Podcast,Drama,Série Mistério,342922,83.2,91202,189984,1.86,1526365.66,08:00
2015,12,2015-12-01,Spotify,Série,Tecnologia,Filme Solar,23241,89.4,495394,19181,2.15,1240275.37,18:00
2015,12,2015-12-01,Prime Video,Música,Pop,Série Mistério,1053970,43.3,234991,134464,2.27,3585090.73,21:00
2015,12,2015-12-01,Disney+,Filme,Drama,Filme Solar,1698283,53.8,250361,77955,3.71,3481642.71,12:00
2015,12,2015-12-01,YouTube Music,Filme,Tecnologia,Filme Solar,445594,32.4,156459,173100,2.29,4704103.03,18:00
2015,12,2015-12-01,YouTube Music,Filme,Pop,Top Hits,228368,36.5,289472,16587,1.21,3943533.75,12:00
2015,12,2015-12-01,Disney+,Série,Comédia,Série Mistério,77149,21.8,48828,31157,4.91,2069080.77,18:00
2015,12,2015-12-01,YouTube Music,Filme,Tecnologia,Série Mistério,1130614,25.6,208736,156087,2.15,4271530.98,18:00
2015,12,2015-12-01,Prime Video,Filme,Ação,Top Hits,173554,48.0,63231,32546,3.36,3932561.84,12:00
2015,12,2015-12-01,Disney+,Série,Pop,Podcast Tech,1489332,88.4,17551,152727,1.26,200063.72,21:00
2015,12,2015-12-01,Spotify,Série,Comédia,Filme Solar,1191455,60.2,239996,133393,3.26,2887834.77,12:00
2015,12,2015-12-01,Spotify,Música,Pop,Série Mistério,458648,12.1,175809,165900,2.08,2813960.4,18:00
2015,12,2015-12-01,Prime Video,Série,Tecnologia,Top Hits,124028,79.7,258331,108367,1.51,1814861.24,12:00
2015,12,2015-12-01,Disney+,Podcast,Ação,Filme Solar,626539,22.3,475465,50727,1.72,4674771.46,12:00
2015,12,2015-12-01,Disney+,Música,Pop,Podcast Tech,1587970,40.3,463557,60580,1.28,2268855.95,08:00
2015,12,2015-12-01,YouTube Music,Filme,Drama,Filme Solar,1186382,77.3,145060,172501,1.12,2743301.95,18:00
2015,12,2015-12-01,Prime Video,Filme,Tecnologia,Podcast Tech,1135939,65.4,238422,52305,4.11,3452943.03,12:00
2015,12,2015-12-01,Prime Video,Música,Drama,Top Hits,1953771,32.1,388678,196886,4.87,649645.34,21:00
2015,12,2015-12-01,Spotify,Série,Tecnologia,Podcast Tech,1154182,25.2,32349,153209,4.53,1299104.24,18:00
2015,12,2015-12-01,Spotify,Filme,Comédia,Podcast Tech,1974924,71.1,45670,155867,4.01,3536645.48,08:00
2015,12,2015-12-01,Prime Video,Série,Comédia,Série Mistério,1164516,11.6,299502,122883,4.22,1020403.56,21:00
2015,12,2015-12-01,YouTube Music,Podcast,Tecnologia,Série Mistério,1311472,71.9,385153,174345,2.11,2647931.37,12:00
